,date,temperature_2m,apparent_temperature,snowfall,relative_humidity_2m,dew_point_2m,precipitation_probability,precipitation,rain,showers,snow_depth,weather_code,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,temperature_180m,temperature_120m,temperature_80m,wind_gusts_10m,wind_direction_180m,vapour_pressure_deficit,et0_fao_evapotranspiration,evapotranspiration,surface_pressure,wind_direction_120m,wind_direction_80m,wind_direction_10m,wind_speed_180m,wind_speed_120m,wind_speed_80m,wind_speed_10m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_9_to_27cm,soil_moisture_27_to_81cm
10,2025-01-01 10:00:00+00:00,9.157499,5.6405935,0.0,85.0,6.7672515,1.0,0.0,0.0,0.0,0.0,3.0,1000.0,100.0,100.0,0.0,0.0,17100.0,6.0465,7.7289996,7.879,44.28,256.21838,0.1743741,0.08018519,0.0,993.8508,258.31067,237.91785,236.92932,39.29116,32.644875,28.467327,18.472595,10.1465,8.0965,7.4965,7.1965,0.303,0.307,0.316,0.331,0.336
11,2025-01-01 11:00:00+00:00,10.1075,5.626956,0.0,77.0,6.2568803,1.0,0.0,0.0,0.0,0.0,3.0,1000.1,100.0,100.0,0.0,0.0,20700.0,6.9465,8.129001,8.329,42.48,258.887,0.28496605,0.11922906,0.0,993.9708,259.85452,251.04567,249.14546,41.090492,35.461906,37.683247,24.269983,10.8965,9.1965,7.5965,7.1965,0.301,0.306,0.314,0.33,0.336
12,2025-01-01 12:00:00+00:00,9.7575,4.9562674,0.0,71.0,4.74913,1.0,0.0,0.0,0.0,0.0,3.0,999.8,100.0,100.0,0.0,0.0,23900.0,6.7465,7.179,7.429,38.88,259.50858,0.3509977,0.12464049,0.0,993.66516,260.23828,260.81952,258.85715,39.541046,34.674557,36.102455,24.216522,11.5465,10.0465,7.6965,7.1965,0.299,0.304,0.313,0.329,0.336
13,2025-01-01 13:00:00+00:00,8.6075,3.119206,0.0,67.0,2.8231137,1.0,0.0,0.0,0.0,0.0,3.0,999.9,100.0,100.0,0.0,0.0,26600.0,6.3465,6.9789996,7.179,39.6,263.81717,0.3696658,0.11328596,0.0,993.7397,267.34937,260.8034,259.76526,43.45276,39.72671,38.292225,26.33911,10.5965,10.2965,7.8964996,7.2465,0.298,0.303,0.312,0.328,0.336
14,2025-01-01 14:00:00+00:00,7.4075,1.71101,0.0,72.0,2.6879025,2.0,0.0,0.0,0.0,0.0,3.0,1000.4,100.0,100.0,0.0,0.0,23700.0,5.5465,4.929,5.1289997,42.48,269.58484,0.28909487,0.09929483,0.0,994.2104,278.19418,264.3406,262.50424,49.681305,46.404564,40.155735,27.595823,8.2965,10.0465,8.0465,7.2465,0.298,0.302,0.31,0.327,0.336
15,2025-01-01 15:00:00+00:00,7.1075,1.1974654,0.0,71.0,2.202563,2.0,0.0,0.0,0.0,0.0,3.0,1001.5,100.0,100.0,2.0,0.0,24400.0,4.9465,4.929,5.179,53.639996,281.59213,0.29334134,0.07669892,0.0,995.29706,294.96277,268.53122,267.8253,57.329365,47.015907,42.133842,28.460497,7.7465,9.2465,8.0965,7.2465,0.297,0.301,0.309,0.327,0.336
16,2025-01-01 16:00:00+00:00,6.3075,0.14701796,0.0,69.0,1.0355552,1.0,0.0,0.0,0.0,0.0,3.0,1003.3,100.0,100.0,7.0,0.0,25200.0,4.0465,5.6289997,5.829,54.0,288.32114,0.29680836,0.0695383,0.0,997.06805,290.97357,270.4897,271.43207,57.262634,47.22222,42.121536,28.808998,6.6465,8.4965,8.1465,7.2965,0.296,0.3,0.309,0.326,0.336
17,2025-01-01 17:00:00+00:00,5.6575,-0.69466543,0.0,68.0,0.21088901,3.0,0.0,0.0,0.0,0.0,3.0,1004.1,100.0,100.0,45.0,0.0,26000.0,3.7465,4.929,5.1289997,52.92,286.66583,0.29292816,0.06629183,0.0,997.84863,290.4564,265.71094,266.46777,58.998276,49.414364,43.321327,29.215502,5.7965,7.6965,8.1465,7.2965,0.296,0.299,0.308,0.325,0.336
18,2025-01-01 18:00:00+00:00,4.9575,-1.3232734,0.0,64.0,-1.2888079,1.0,0.0,0.0,0.0,0.0,2.0,1004.6,55.0,55.0,0.0,0.0,28800.0,2.9465,4.429,4.6289997,60.120003,288.43503,0.3138969,0.054210138,0.0,998.32983,291.25058,272.8387,276.84268,58.059418,49.67598,43.61352,27.193705,5.0465,6.9465,8.0465,7.2965,0.295,0.299,0.307,0.324,0.336
19,2025-01-01 19:00:00+00:00,4.8575,-0.8489206,0.0,62.0,-1.815888,1.0,0.0,0.0,0.0,0.0,0.0,1005.2,19.0,19.0,0.0,0.0,29700.0,3.3465,4.3789997,4.529,60.479996,288.65372,0.329031,0.05104562,0.0,998.9236,290.659,272.8063,274.5377,59.653637,47.909145,36.764088,22.751316,5.2465,6.8465,7.9965,7.3465,0.294,0.297,0.305,0.323,0.336
20,2025-01-01 20:00:00+00:00,4.4075,-1.8534472,0.0,59.0,-2.9114985,1.0,0.0,0.0,0.0,0.0,0.0,1006.2,14.0,14.0,0.0,0.0,32300.0,2.9465,4.2289996,4.429,58.32,287.86777,0.34401315,0.05892543,0.0,999.9074,289.8322,267.16125,270.0,57.493023,47.65483,43.61352,25.56,4.6965,6.1965,7.8465004,7.3465,0.293,0.296,0.304,0.323,0.336
21,2025-01-01 21:00:00+00:00,3.8575,-3.2820477,0.0,52.0,-5.110329,0.0,0.0,0.0,0.0,0.0,0.0,1007.1,4.0,4.0,0.0,0.0,38200.0,2.6465,3.9290001,4.1289997,60.839996,285.2222,0.38747972,0.07492501,0.0,1000.7892,281.88864,280.3448,281.85297,54.8442,42.807102,46.10952,29.795301,4.3965,5.7465,7.6965,7.3465,0.293,0.296,0.304,0.322,0.336
22,2025-01-01 22:00:00+00:00,3.3575,-2.848475,0.0,53.0,-5.323683,0.0,0.0,0.0,0.0,0.0,1.0,1007.6,27.0,27.0,0.0,0.0,37200.0,2.1465,3.629,3.779,58.32,284.23148,0.36627388,0.061469775,0.0,1001.27466,280.6763,276.64517,282.5288,51.252926,45.618137,37.330803,23.233253,4.0465,5.3465,7.5465,7.3965,0.293,0.296,0.303,0.321,0.336
23,2025-01-01 23:00:00+00:00,3.1075,-2.8802066,0.0,54.0,-5.3100243,0.0,0.0,0.0,0.0,0.0,0.0,1007.9,0.0,0.0,0.0,0.0,35800.0,1.7465,3.129,3.329,57.6,279.25565,0.3522041,0.05667674,0.0,1001.56726,278.94937,260.72748,263.34567,49.241104,47.240803,35.747112,21.746504,3.8465,4.9965,7.3965,7.3965,0.292,0.296,0.303,0.321,0.336
24,2025-01-02 00:00:00+00:00,2.8575,-3.5309296,0.0,57.0,-4.8291483,0.0,0.0,0.0,0.0,0.0,0.0,1008.2,0.0,0.0,0.0,0.0,34000.0,1.1465,2.529,2.729,53.28,274.3322,0.323464,0.056369808,0.0,1001.8597,273.814,258.19016,259.9921,47.656166,44.19144,40.456375,24.858253,3.3965,4.6465,7.1965,7.3965,0.292,0.295,0.303,0.32,0.336
25,2025-01-02 01:00:00+00:00,2.8575,-3.4854064,0.0,58.0,-4.5985374,0.0,0.0,0.0,0.0,0.0,0.0,1008.8,0.0,0.0,0.0,0.0,32800.0,1.9465001,2.4290001,2.629,56.16,277.1249,0.31594437,0.05466709,0.0,1002.4559,270.924,254.47583,253.93994,49.341015,45.56927,40.35213,24.72495,4.0465,5.0465,7.0965,7.3965,0.291,0.295,0.302,0.319,0.336
26,2025-01-02 02:00:00+00:00,2.6575,-3.6265314,0.0,61.0,-4.1164227,0.0,0.0,0.0,0.0,0.0,0.0,1009.3,0.0,0.0,0.0,0.0,30700.0,1.3465,2.1790001,2.379,56.519997,268.62518,0.28924963,0.04956461,0.0,1002.94794,270.0,249.80011,251.30092,45.012955,45.563347,40.66088,24.703976,3.3965,4.5965,6.8965,7.4465,0.291,0.294,0.302,0.319,0.336
27,2025-01-02 03:00:00+00:00,2.6075,-3.8866675,0.0,62.0,-3.9469,0.0,0.0,0.0,0.0,0.0,0.0,1010.3,0.0,0.0,0.0,0.0,29800.0,1.0465,1.7290001,1.879,57.239998,262.82285,0.28083593,0.04986704,0.0,1003.94073,270.89514,247.19026,246.59529,48.983818,47.038876,41.787918,26.282463,3.2465,4.1965,6.7465,7.4465,0.291,0.294,0.301,0.318,0.336
28,2025-01-02 04:00:00+00:00,2.5575,-3.825764,0.0,66.0,-3.1573265,0.0,0.0,0.0,0.0,0.0,0.0,1010.3,0.0,0.0,0.0,0.0,27400.0,0.94650006,1.079,1.279,55.8,266.1084,0.25039035,0.043500774,0.0,1003.9395,271.39716,251.56496,251.56496,53.042305,45.209347,40.98312,26.183659,3.0965,3.8965,6.5465,7.4465,0.291,0.294,0.301,0.318,0.336
29,2025-01-02 05:00:00+00:00,2.2075,-4.3337674,0.0,57.0,-5.439196,0.0,0.0,0.0,0.0,0.0,0.0,1010.9,19.0,19.0,0.0,0.0,33400.0,0.6465,0.629,0.82899994,47.16,269.20428,0.3088546,0.055215932,0.0,1004.5276,270.0,245.22488,244.8852,51.844997,44.46101,36.08091,25.44566,2.9465,3.6965,6.3465,7.4465,0.291,0.293,0.3,0.317,0.336
30,2025-01-02 06:00:00+00:00,1.9575,-4.776534,0.0,56.0,-5.906434,0.0,0.0,0.0,0.0,0.0,0.0,1011.8,0.0,0.0,0.0,0.0,34100.0,0.24649999,0.47899997,0.629,51.12,268.33975,0.3104451,0.057212837,0.0,1005.41614,269.05307,245.8858,245.87901,49.700863,44.467083,41.41408,26.427528,2.5965,3.4465,6.1465,7.4465,0.29,0.293,0.3,0.317,0.336
31,2025-01-02 07:00:00+00:00,1.6075,-4.881008,0.0,57.0,-6.002407,0.0,0.0,0.0,0.0,0.0,0.0,1012.1,3.0,3.0,0.0,0.0,33700.0,0.6465,0.92899996,1.079,51.839996,267.58054,0.29588938,0.052432228,0.0,1005.70605,272.9356,244.62848,246.80139,51.16561,43.047718,38.64764,24.675106,3.1965,3.7465,6.0965,7.4465,0.29,0.293,0.3,0.316,0.336
32,2025-01-02 08:00:00+00:00,1.7574999,-4.9265747,0.0,54.0,-6.569507,0.0,0.0,0.0,0.0,0.0,0.0,1012.6,0.0,0.0,0.0,0.0,36200.0,0.14649999,1.1290001,1.329,54.0,266.32184,0.3199405,0.060654465,0.0,1006.2064,273.31088,251.07526,252.838,50.504032,44.53535,39.96,25.620771,3.2465,3.4465,5.9465,7.4465,0.289,0.292,0.299,0.316,0.335
33,2025-01-02 09:00:00+00:00,2.7575,-4.1341023,0.0,57.0,-4.922995,0.0,0.0,0.0,0.0,0.0,3.0,1013.5,100.0,100.0,0.0,0.0,34000.0,0.14649999,1.4790001,1.679,52.56,267.90988,0.32117742,0.08048858,0.0,1007.12415,276.3943,252.01848,250.64091,49.352833,42.89061,43.14747,28.236486,4.8465,3.6965,5.7965,7.4465,0.289,0.292,0.299,0.315,0.335
34,2025-01-02 10:00:00+00:00,4.1075,-2.698482,0.0,52.0,-4.8781686,0.0,0.0,0.0,0.0,0.0,1.0,1014.2,20.0,20.0,0.0,0.0,37800.0,0.54649997,2.029,2.279,50.76,274.8644,0.39434567,0.12196866,0.0,1007.85034,273.4238,257.97775,257.22876,50.9435,43.0681,39.751892,27.684914,6.3465,4.5465,5.6965,7.4465,0.289,0.292,0.299,0.315,0.335
35,2025-01-02 11:00:00+00:00,5.0075,-2.338122,0.0,49.0,-4.832302,1.0,0.0,0.0,0.0,0.0,3.0,1014.2,99.0,99.0,0.0,0.0,40700.0,1.2465,2.479,2.729,53.639996,284.22598,0.446197,0.14634253,0.0,1007.87085,278.4815,267.1845,265.4,52.737232,42.352077,43.973083,31.421213,7.2965,5.5465,5.6965,7.4465,0.288,0.291,0.298,0.315,0.335
36,2025-01-02 12:00:00+00:00,5.5075,-1.8256025,0.0,44.0,-5.7939553,0.0,0.0,0.0,0.0,0.0,3.0,1013.2,99.0,99.0,0.0,0.0,45700.0,1.5465,2.9290001,3.1790001,51.48,283.51254,0.50725055,0.14024356,0.0,1006.88855,280.4374,270.971,272.02133,47.762108,42.593674,42.4861,30.619051,8.2465,6.4465,5.7465,7.4465,0.287,0.291,0.298,0.314,0.335
37,2025-01-02 13:00:00+00:00,6.0575,-1.889977,0.0,38.0,-7.2117667,0.0,0.0,0.0,0.0,0.0,1.0,1013.0,44.0,44.0,0.0,0.0,51400.0,1.8464999,3.4290001,3.629,48.239998,281.14285,0.583359,0.17766576,0.0,1006.7021,280.64917,272.2196,271.82794,48.433044,43.74464,46.47487,33.857227,8.0465,6.8965,5.8965,7.4465,0.287,0.29,0.297,0.314,0.335
38,2025-01-02 14:00:00+00:00,5.6575,-2.1782217,0.0,37.0,-7.915002,0.0,0.0,0.0,0.0,0.0,2.0,1013.0,54.0,54.0,0.0,0.0,51200.0,2.0465,3.629,3.879,47.88,280.30478,0.5765775,0.17363472,0.0,1006.69324,273.4832,264.60233,263.03183,48.299065,42.334545,45.92364,32.6411,7.7465,7.1965,6.0465,7.4465,0.287,0.29,0.297,0.313,0.335
39,2025-01-02 15:00:00+00:00,4.9575,-2.570621,0.0,39.0,-7.863019,0.0,0.0,0.0,0.0,0.0,3.0,1013.3,99.0,99.0,0.0,0.0,48100.0,1.9465001,3.629,3.879,50.039997,276.77948,0.5317722,0.14148992,0.0,1006.9755,272.98657,252.42865,254.98158,51.8425,42.313805,45.314262,30.563978,6.2965,6.9965,6.1465,7.4465,0.286,0.289,0.297,0.313,0.335
40,2025-01-02 16:00:00+00:00,4.1575,-3.6932,0.0,39.0,-8.582564,0.0,0.0,0.0,0.0,0.0,1.0,1013.9,43.0,43.0,0.0,0.0,49100.0,1.0465,3.079,3.279,50.399998,274.42947,0.5028336,0.11952382,0.0,1007.5535,271.4086,258.9591,258.4399,51.27315,44.842007,45.11505,32.335934,4.2965,6.1965,6.1965,7.4465,0.286,0.289,0.296,0.313,0.335
41,2025-01-02 17:00:00+00:00,2.9575,-4.363924,0.0,40.0,-9.3399725,0.0,0.0,0.0,0.0,0.0,1.0,1014.3,24.0,24.0,0.0,0.0,48900.0,0.44649997,2.4290001,2.629,48.239998,275.7927,0.45446166,0.095235504,0.0,1007.9235,273.01273,261.44452,263.41815,49.934998,41.94686,41.137775,28.266306,3.1465,4.9965,6.1965,7.4465,0.286,0.289,0.296,0.312,0.335
42,2025-01-02 18:00:00+00:00,2.5575,-4.4095764,0.0,42.0,-9.079204,0.0,0.0,0.0,0.0,0.0,1.0,1014.4,28.0,28.0,0.0,0.0,45800.0,0.046499997,2.029,2.1790001,48.96,274.29977,0.42702663,0.0798929,0.0,1008.01373,274.67734,260.8887,259.6242,48.015144,40.55416,38.64764,25.984917,2.6965,4.0965,6.0965,7.4465,0.286,0.289,0.296,0.312,0.335
43,2025-01-02 19:00:00+00:00,2.2075,-5.270519,0.0,43.0,-9.096589,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,44400.0,-0.05350001,1.3790001,1.579,51.839996,275.44025,0.4093397,0.0823448,0.0,1008.6017,275.46375,259.65137,261.57312,53.15946,42.4492,42.084602,29.478264,2.7465,3.7965002,5.9965,7.4465,0.28,0.283,0.29,0.311,0.334
44,2025-01-02 20:00:00+00:00,1.7075,-5.0795856,0.0,43.0,-9.551602,0.0,0.0,0.0,0.0,0.0,0.0,1015.1,0.0,0.0,0.0,0.0,44400.0,-0.7535,0.529,0.729,51.839996,273.24728,0.39497092,0.072326094,0.0,1008.6897,281.4158,252.07199,252.89719,50.841637,38.98569,38.59395,24.482647,2.1465,3.1965,5.8465,7.4465,0.28,0.283,0.29,0.31,0.334
45,2025-01-02 21:00:00+00:00,1.3075,-5.44703,0.0,45.0,-9.337449,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,41700.0,-1.1535,0.07900001,0.27899998,47.16,271.66025,0.3703443,0.06781424,0.0,1008.5808,282.2883,252.1212,253.70587,49.700863,37.982296,35.178837,24.379204,1.7465,2.6965,5.6965,7.4465,0.281,0.283,0.29,0.31,0.334
46,2025-01-02 22:00:00+00:00,0.75749993,-6.0799346,0.0,46.0,-9.561254,0.0,0.0,0.0,0.0,0.0,0.0,1015.1,0.0,0.0,0.0,0.0,41200.0,-1.5534999,-0.47100002,-0.271,48.96,272.6025,0.34949523,0.06511473,0.0,1008.6675,276.60474,249.1209,250.51378,47.56906,35.14063,37.374172,24.821732,1.4465001,2.2465,5.4965,7.4465,0.281,0.283,0.29,0.31,0.334
47,2025-01-02 23:00:00+00:00,0.60749996,-6.471588,0.0,47.0,-9.425146,0.0,0.0,0.0,0.0,0.0,0.0,1014.8,0.0,0.0,0.0,0.0,41000.0,-1.8535,-0.47100002,-0.271,50.039997,272.7048,0.33933243,0.06568985,0.0,1008.3659,275.19434,252.74095,254.26793,45.770992,40.585773,38.8283,26.554728,1.3965,1.8965001,5.2965,7.4465,0.281,0.283,0.29,0.309,0.334
48,2025-01-03 00:00:00+00:00,0.15749997,-6.5428696,0.0,49.0,-9.308616,0.0,0.0,0.0,0.0,0.0,1.0,1015.2,24.0,24.0,0.0,0.0,39300.0,-2.2535,-0.971,-0.771,48.239998,272.30902,0.31606954,0.05790768,0.0,1008.7527,276.17007,251.0295,250.75038,44.676273,41.024197,36.544876,24.023088,1.3465,1.6965001,5.0965,7.3965,0.281,0.284,0.29,0.309,0.334
49,2025-01-03 01:00:00+00:00,0.40749997,-6.3223066,0.0,46.0,-9.882274,0.0,0.0,0.0,0.0,0.0,0.0,1014.8,8.0,8.0,0.0,0.0,42000.0,-1.6535,-0.871,-0.671,43.92,273.28378,0.34076342,0.062477846,0.0,1008.36115,277.5237,252.1212,251.56496,43.992233,39.287563,35.178837,23.906818,1.9465001,2.0465,4.9465,7.3965,0.281,0.284,0.29,0.308,0.334
50,2025-01-03 02:00:00+00:00,0.15749997,-6.257031,0.0,48.0,-9.571287,0.0,0.0,0.0,0.0,0.0,0.0,1015.3,0.0,0.0,0.0,0.0,39900.0,-1.9535,-1.021,-0.82100004,45.0,277.56134,0.32226172,0.05600042,0.0,1008.852,275.54523,257.8632,255.73544,41.036842,38.024925,34.245445,21.915693,1.7465,1.8965001,4.7965,7.3965,0.281,0.284,0.29,0.308,0.333
51,2025-01-03 03:00:00+00:00,0.3075,-6.284015,0.0,43.0,-10.826092,0.0,0.0,0.0,0.0,0.0,0.0,1015.3,0.0,0.0,0.0,0.0,44800.0,-2.0535,-1.171,-0.971,45.719997,283.7995,0.35707957,0.06365099,-0.0,1008.85547,273.3018,264.1141,263.5585,42.259766,38.27796,35.105072,22.461807,1.3965,1.6965001,4.5965,7.3965,0.282,0.284,0.29,0.308,0.333
52,2025-01-03 04:00:00+00:00,0.2575,-6.3285236,0.0,41.0,-11.469402,0.0,0.0,0.0,0.0,0.0,0.0,1015.4,0.0,0.0,0.0,0.0,47000.0,-2.2535,-1.321,-1.1209999,46.079998,284.15765,0.3682572,0.065365866,0.0,1008.9539,275.04236,262.8751,263.4538,41.211746,37.625145,34.828953,22.104116,1.2965,1.4465001,4.4465,7.3965,0.282,0.284,0.29,0.308,0.333
53,2025-01-03 05:00:00+00:00,0.10749999,-5.8066177,0.0,51.0,-8.84368,0.0,0.0,0.0,0.0,0.0,1.0,1015.2,24.0,24.0,0.0,0.0,36500.0,-2.3535,-1.571,-1.3709999,38.16,278.86453,0.30258444,0.04728757,0.0,1008.7517,277.55624,248.45895,252.25523,39.71438,36.32519,29.414444,18.899143,1.2965,1.2465,4.2965,7.3465,0.282,0.284,0.29,0.307,0.333
54,2025-01-03 06:00:00+00:00,0.35749996,-5.8837614,0.0,50.0,-8.865541,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,4.0,4.0,0.0,0.0,38200.0,-2.6535,-1.721,-1.5209999,38.88,277.74023,0.31440184,0.052878566,0.0,1008.5587,276.07236,256.45206,256.2005,37.420956,34.734856,30.735231,21.129883,1.1965001,1.0965,4.0965,7.3465,0.282,0.285,0.29,0.307,0.333
55,2025-01-03 07:00:00+00:00,0.057499975,-5.7720222,0.0,53.0,-8.396695,0.0,0.0,0.0,0.0,0.0,0.0,1014.7,7.0,7.0,0.0,0.0,35600.0,-1.9535,-1.3709999,-1.171,35.64,283.03336,0.28919122,0.04434524,0.0,1008.25366,273.17978,238.90276,238.46526,39.908073,33.121166,26.486313,18.58451,1.2465,1.3465,4.0465,7.3465,0.282,0.284,0.29,0.307,0.333
56,2025-01-03 08:00:00+00:00,0.15749997,-5.652533,0.0,52.0,-8.548298,0.0,0.0,0.0,0.0,0.0,0.0,1014.2,0.0,0.0,0.0,0.0,35900.0,-2.2535,-1.471,-1.2709999,34.2,275.469,0.29749095,0.047308654,0.0,1007.75903,271.34784,240.43974,241.92761,33.99475,31.241587,27.729347,18.359999,1.3465,1.1965001,3.8965,7.2965,0.282,0.284,0.29,0.306,0.333
57,2025-01-03 09:00:00+00:00,0.85749996,-5.1982813,0.0,51.0,-8.1479645,0.0,0.0,0.0,0.0,0.0,0.0,1014.1,3.0,3.0,0.0,0.0,36200.0,-2.3535,-1.421,-1.221,35.64,263.04712,0.31945547,0.07372421,0.0,1007.6761,270.69025,242.38705,242.52565,29.738703,30.500263,26.407907,20.288164,2.6465,1.4465001,3.7965002,7.2965,0.282,0.285,0.29,0.306,0.333
58,2025-01-03 10:00:00+00:00,1.9575,-4.3636456,0.0,47.0,-8.184318,0.0,0.0,0.0,0.0,0.0,1.0,1013.9,29.0,29.0,8.0,0.0,40400.0,-2.4535,-0.971,-0.771,33.839996,254.33177,0.37390387,0.11440079,0.0,1007.5029,271.46878,249.52763,250.9743,30.659237,28.670238,28.820242,22.086521,4.6965,2.3465,3.7465,7.2465,0.282,0.284,0.29,0.306,0.333
59,2025-01-03 11:00:00+00:00,2.7575,-3.8139834,0.0,44.0,-8.300817,0.0,0.0,0.0,0.0,0.0,1.0,1012.9,38.0,38.0,1.0,0.0,42900.0,-2.1535,-0.521,-0.321,38.88,255.80887,0.41821477,0.14881366,0.0,1006.52795,262.69434,258.9591,260.39487,32.305862,28.8954,30.0767,23.73271,5.8965,3.4965,3.7465,7.2465,0.282,0.284,0.29,0.306,0.332
60,2025-01-03 12:00:00+00:00,3.4575,-2.8453753,0.0,43.0,-7.9594316,0.0,0.0,0.0,0.0,0.0,1.0,1011.3,47.0,47.0,9.0,0.0,43800.0,-1.7535,-0.020999998,0.179,34.2,254.14056,0.44729993,0.16748904,0.0,1004.95374,260.42584,257.6375,257.7749,32.933605,30.928858,26.903828,22.101183,6.5965,4.4965,3.8965,7.2465,0.281,0.284,0.29,0.306,0.332
